winner,weight_class,title_fight,height_fighter1,reach_fighter1,stance_fighter1,SLpM_fighter1,Str_Acc_fighter1,SApM_fighter1,Str_Def_fighter1,TD_Avg_fighter1,TD_Acc_fighter1,TD_Def_fighter1,Sub_Avg_fighter1,win%_fighter1,height_fighter2,reach_fighter2,stance_fighter2,SLpM_fighter2,Str_Acc_fighter2,SApM_fighter2,Str_Def_fighter2,TD_Avg_fighter2,TD_Acc_fighter2,TD_Def_fighter2,Sub_Avg_fighter2,win%_fighter2,reach_diff,age_fighter1,age_fighter2
0,Light Heavyweight,f,190.5,195.58,Orthodox,4.38,36.0,2.81,61.0,1.05,48.0,57.0,0.7,73.07692,187.96,195.58,Southpaw,3.1,63.0,1.87,62.0,0.55,77.0,69.0,0.9,79.06976999999999,0.0,30,34
1,Lightweight,f,172.72,175.26,Southpaw,3.45,34.0,3.78,61.0,1.18,34.0,60.0,0.1,65.90909,175.26,177.8,Southpaw,1.38,31.0,2.84,61.0,1.31,18.0,54.0,1.6,75.0,-2.5400000000000205,29,25
0,Welterweight,f,177.8,187.96,Orthodox,4.71,46.0,3.55,60.0,0.57,27.0,60.0,0.3,58.33333199999999,175.26,175.26,Southpaw,3.49,45.0,3.99,53.0,3.83,46.0,63.0,0.3,69.23076999999999,12.700000000000017,29,26
0,Middleweight,f,198.12,200.66,Orthodox,2.31,41.0,2.4,54.0,0.49,45.0,56.0,1.7,54.16666800000001,182.88,187.96,Orthodox,2.02,49.0,1.2,61.0,3.74,38.0,31.0,1.2,72.22222,12.699999999999989,27,33
0,Lightweight,f,180.34,182.88,Orthodox,3.29,46.0,3.63,58.0,1.09,34.0,46.0,1.3,70.21276999999999,172.72,177.8,Orthodox,2.45,43.0,1.94,63.0,2.9,54.0,69.0,0.8,72.72726999999999,5.079999999999984,26,30
0,Welterweight,f,193.04,198.12,Switch,2.07,49.0,1.6,46.0,2.28,50.0,33.0,2.5,73.68421,170.18,180.34,Orthodox,2.15,50.0,3.08,51.0,2.7,49.0,53.0,0.4,65.71429,17.78,23,26
0,Middleweight,f,185.42,198.12,Orthodox,2.13,40.0,2.99,52.0,2.1,27.0,30.0,1.1,75.675674,182.88,182.88,Orthodox,3.96,47.0,2.8,59.0,2.18,78.0,62.0,0.0,61.290319999999994,15.240000000000009,28,28
0,Welterweight,f,187.96,185.42000000000002,Orthodox,0.97,30.0,2.1,31.0,0.0,0.0,66.0,0.5,70.0,185.42,187.96,Southpaw,3.01,42.0,2.74,54.0,3.51,50.0,89.0,0.5,58.33333199999999,,24,23
0,Lightweight,f,185.42,182.88,Orthodox,3.43,34.0,2.47,60.0,1.05,57.0,59.0,0.1,51.724136,177.8,180.34,Orthodox,2.61,27.0,2.52,67.0,2.32,31.0,53.0,1.6,70.0,2.539999999999992,28,32
0,Welterweight,f,185.42,185.42000000000002,Orthodox,2.86,37.0,2.4,68.0,1.71,66.0,33.0,1.7,76.47059,175.26,182.88,Orthodox,2.69,32.0,3.2,64.0,1.22,66.0,63.0,0.3,83.333336,,26,27
0,Heavyweight,f,185.42,190.5,Orthodox,2.85,57.0,1.53,59.0,2.78,46.0,58.0,0.5,63.33333199999999,190.5,195.58,Orthodox,1.95,42.0,2.4,55.0,1.3,29.0,36.0,2.4,73.91304000000001,-5.0800000000000125,46,33
0,Light Heavyweight,f,187.96,193.04,Orthodox,3.25,36.0,2.98,59.0,1.18,45.0,62.0,0.7,58.62069,187.96,187.96,Orthodox,3.92,50.0,2.55,67.0,1.03,47.0,70.0,0.7,76.190475,5.079999999999984,34,27
1,Middleweight,f,185.42,187.96,Orthodox,2.68,53.0,2.33,49.0,6.51,68.0,0.0,1.8,75.0,180.34,187.96,Southpaw,2.87,42.0,2.87,52.0,1.14,41.0,53.0,0.8,66.666664,,27,29
1,Middleweight,f,182.88,187.96,Orthodox,2.71,49.0,2.32,55.0,1.87,51.0,70.0,0.8,64.40678,185.42,182.88,Southpaw,1.78,42.0,1.95,64.0,2.5,25.0,65.0,1.0,73.52941,5.0800000000000125,30,32
1,Light Heavyweight,f,190.5,193.04,Orthodox,3.03,56.0,2.81,52.0,0.7,53.0,59.0,0.2,60.0,185.42,195.58,Open Stance,3.37,39.0,3.13,58.0,0.52,25.0,71.0,1.0,66.666664,-2.5400000000000205,32,32
0,Middleweight,f,185.42,195.58,Orthodox,3.18,49.0,3.05,44.0,2.41,51.0,60.0,1.3,61.53846,182.88,185.42000000000002,Orthodox,3.6,52.0,2.53,56.0,3.78,34.0,83.0,0.5,73.333336,10.159999999999997,29,35
0,Heavyweight,f,187.96,193.04,Orthodox,1.35,31.0,3.17,47.0,1.19,18.0,0.0,0.6,80.76923000000001,187.96,193.04,Orthodox,2.12,45.0,2.94,57.0,2.8,39.0,66.0,1.1,60.714287,0.0,34,30
1,Heavyweight,f,185.42,185.42000000000002,Orthodox,1.55,47.0,2.9,59.0,4.66,43.0,0.0,0.7,78.947365,185.42,185.42000000000002,Orthodox,1.58,37.0,2.02,46.0,1.28,44.0,43.0,0.0,58.823530000000005,0.0,33,33
0,Heavyweight,f,193.04,193.04,Orthodox,2.79,47.0,4.14,46.0,1.72,33.0,85.0,0.9,72.22222,190.5,200.66,Orthodox,5.58,35.0,2.61,60.0,0.0,0.0,90.0,0.0,75.0,-7.6200000000000045,26,24
1,Middleweight,f,182.88,182.88,Orthodox,3.12,51.0,2.26,57.0,3.17,29.0,57.0,0.6,70.0,182.88,182.88,Southpaw,2.11,44.0,2.32,63.0,3.71,44.0,83.0,0.5,71.42857,0.0,31,28
0,Lightweight,f,177.8,187.96,Orthodox,1.42,33.0,2.27,59.0,1.69,27.0,27.0,1.3,67.741936,177.8,177.8,Southpaw,5.35,39.0,3.54,61.0,1.83,33.0,80.0,1.0,66.666664,10.159999999999997,36,28
0,Lightweight,f,175.26,172.72,Orthodox,2.96,40.0,1.85,66.0,1.3,63.0,61.0,0.2,70.588234,182.88,193.04,Southpaw,4.64,44.0,3.69,54.0,1.17,30.0,45.0,1.4,64.51613,-20.319999999999993,26,24
1,Lightweight,f,175.26,177.8,Orthodox,1.92,32.0,2.64,66.0,2.91,47.0,81.0,0.7,58.33333199999999,175.26,177.8,Orthodox,3.64,36.0,2.33,56.0,2.13,46.0,52.0,0.5,75.0,0.0,30,26
0,Welterweight,f,175.26,180.34,Orthodox,2.47,39.0,2.83,60.0,2.04,47.0,86.0,0.4,67.391304,187.96,190.5,Orthodox,3.62,39.0,2.36,57.0,0.59,55.0,37.0,1.1,71.42857,-10.159999999999997,24,25
1,Middleweight,f,182.88,182.88,Open Stance,4.96,44.0,2.8,66.0,0.25,33.0,60.0,0.0,75.0,190.5,190.5,Orthodox,3.59,30.0,3.13,57.0,0.41,100.0,50.0,3.3,75.0,-7.6200000000000045,37,32
0,Light Heavyweight,f,187.96,190.5,Orthodox,3.63,34.0,5.76,55.0,0.65,30.0,80.0,0.7,53.846153,185.42,187.96,Orthodox,3.28,42.0,2.65,59.0,0.12,12.0,60.0,0.3,66.666664,2.539999999999992,23,29
0,Welterweight,f,185.42,190.5,Orthodox,2.32,50.0,1.36,55.0,1.31,50.0,60.0,1.6,64.0,182.88,187.96,Orthodox,2.74,45.0,2.84,60.0,1.8,35.0,70.0,1.5,64.28571,2.539999999999992,32,34
1,Middleweight,f,187.96,193.04,Orthodox,2.65,47.0,2.58,54.0,3.55,54.0,62.0,1.2,64.28571,187.96,190.5,Southpaw,1.13,34.0,3.07,40.0,0.0,0.0,38.0,1.0,53.846153,,26,0
0,Lightweight,f,182.88,185.42000000000002,Orthodox,2.35,26.0,4.14,51.0,0.0,0.0,33.0,0.8,66.666664,172.72,180.34,Orthodox,3.1,40.0,2.76,59.0,1.16,36.0,64.0,0.4,65.11628,5.0800000000000125,26,23
1,Welterweight,f,172.72,177.8,Orthodox,2.62,42.0,2.36,62.0,3.08,42.0,71.0,0.2,70.833336,180.34,180.34,Southpaw,1.39,46.0,1.5,55.0,2.67,34.0,43.0,2.0,84.61539,-2.539999999999992,29,32
0,Middleweight,f,190.5,190.5,Orthodox,3.92,55.0,1.86,49.0,0.44,50.0,58.0,0.0,63.636364,185.42,193.04,Orthodox,2.84,39.0,2.99,59.0,1.55,50.0,31.0,1.9,65.21739000000001,-2.539999999999992,28,32
0,Catch Weight,f,185.42,190.5,Southpaw,4.1,44.0,2.07,62.0,1.31,66.0,63.0,0.7,78.37838,182.88,187.96,Southpaw,1.59,46.0,2.83,50.0,1.02,60.0,53.0,0.6,63.414635,2.539999999999992,35,32
0,Heavyweight,f,187.96,185.42000000000002,Southpaw,2.11,50.0,1.89,63.0,0.19,40.0,78.0,0.3,68.888885,193.04,195.58,Orthodox,4.83,48.0,3.17,58.0,0.36,55.0,80.0,0.1,79.166664,-10.159999999999997,35,25
0,Welterweight,f,182.88,182.88,Orthodox,3.22,42.0,3.28,62.0,1.86,41.0,78.0,2.0,74.07406999999999,175.26,193.04,Orthodox,3.14,47.0,2.37,60.0,0.91,40.0,64.0,0.0,70.454544,-10.159999999999997,27,26
1,Welterweight,f,177.8,185.42000000000002,Orthodox,1.79,36.0,2.27,63.0,2.46,48.0,64.0,0.4,65.51724,175.26,180.34,Southpaw,2.79,46.0,1.9,56.0,2.35,47.0,75.0,0.8,70.0,5.0800000000000125,32,37
0,Lightweight,f,167.64000000000001,180.34,Orthodox,1.78,39.0,2.85,55.0,1.53,36.0,37.0,2.4,62.85714300000001,167.64000000000001,172.72,Orthodox,3.71,41.0,2.3,65.0,1.87,46.0,59.0,0.9,71.42857,7.6200000000000045,35,25
0,Lightweight,f,185.42,187.96,Orthodox,3.0,33.0,3.88,59.0,0.6,36.0,38.0,1.8,63.636364,175.26,177.8,Orthodox,2.92,44.0,2.3,63.0,1.31,40.0,66.0,0.8,69.44444,10.159999999999997,25,23
1,Middleweight,f,185.42,193.04,Orthodox,3.29,38.0,2.26,57.0,3.55,60.0,82.0,0.4,79.166664,182.88,182.88,Southpaw,5.13,51.0,4.56,52.0,1.42,100.0,56.0,0.7,62.5,10.159999999999997,27,31
0,Lightweight,f,180.34,180.34,Orthodox,1.39,24.0,2.69,62.0,0.0,0.0,37.0,0.0,63.15789399999999,172.72,180.34,Southpaw,2.79,40.0,2.89,59.0,1.7,41.0,47.0,1.9,69.04762,,25,26
1,Lightweight,f,172.72,172.72,Orthodox,3.42,49.0,3.0,49.0,3.5,35.0,44.0,1.3,72.093025,172.72,180.34,Orthodox,2.19,33.0,3.38,59.0,2.49,36.0,11.0,1.6,68.181816,-7.6200000000000045,25,27
1,Welterweight,f,175.26,180.34,Southpaw,3.8,41.0,2.17,62.0,2.53,48.0,63.0,0.9,67.85714,175.26,180.34,Orthodox,3.3,39.0,1.63,65.0,3.67,60.0,37.0,1.8,78.26087,0.0,25,25
1,Light Heavyweight,f,187.96,195.58,Orthodox,1.93,27.0,2.39,67.0,0.47,33.0,79.0,0.9,71.42857,180.34,180.34,Orthodox,2.66,40.0,1.78,65.0,2.37,25.0,25.0,1.3,75.0,15.240000000000009,29,34
1,Light Heavyweight,f,182.88,187.96,Orthodox,1.9,44.0,1.62,59.0,3.25,46.0,70.0,0.1,78.78788,182.88,193.04,Orthodox,2.25,45.0,4.26,40.0,0.87,29.0,51.0,0.2,66.666664,-5.079999999999984,38,30
0,Lightweight,f,175.26,177.8,Orthodox,2.5,30.0,2.83,64.0,2.02,52.0,65.0,0.4,50.0,172.72,177.8,Southpaw,3.71,44.0,3.18,64.0,2.11,40.0,64.0,0.7,73.68421,0.0,28,25
1,Light Heavyweight,t,185.42,187.96,Southpaw,2.59,53.0,1.57,61.0,1.21,65.0,75.0,0.4,75.0,185.42,193.04,Orthodox,3.75,51.0,2.64,55.0,2.16,48.0,45.0,0.9,69.44444,-5.079999999999984,31,28
0,Heavyweight,f,193.04,198.12,Orthodox,2.89,41.0,3.92,46.0,0.84,36.0,69.0,0.4,78.26087,185.42,195.58,Orthodox,6.38,57.0,2.29,57.0,5.15,45.0,85.0,0.4,87.5,2.539999999999992,28,27
0,Lightweight,f,180.34,182.88,Orthodox,3.29,46.0,3.63,58.0,1.09,34.0,46.0,1.3,70.21276999999999,177.8,180.34,Southpaw,1.95,31.0,2.51,63.0,4.08,53.0,92.0,0.8,74.07406999999999,2.539999999999992,26,26
1,Lightweight,f,170.18,177.8,Orthodox,2.05,44.0,2.44,60.0,2.75,44.0,39.0,2.2,68.888885,170.18,177.8,Southpaw,3.17,43.0,3.03,64.0,0.67,30.0,60.0,0.8,73.52941,0.0,27,33
1,Welterweight,f,187.96,198.12,Orthodox,3.25,47.0,1.83,60.0,2.43,57.0,77.0,0.6,78.57143,180.34,177.8,Southpaw,0.85,36.0,3.67,36.0,1.41,28.0,25.0,2.8,68.42105,20.319999999999993,25,35
0,Light Heavyweight,f,190.5,190.5,Orthodox,1.89,34.0,3.38,56.0,1.81,36.0,50.0,1.8,60.869564000000004,187.96,187.96,Orthodox,2.82,43.0,1.39,71.0,3.37,44.0,80.0,0.4,82.14286,2.539999999999992,32,26
0,Heavyweight,f,193.04,198.12,Orthodox,3.4,61.0,3.07,46.0,0.0,0.0,40.0,0.9,57.14285699999999,180.34,187.96,Orthodox,2.72,52.0,3.54,59.0,0.0,0.0,76.0,0.2,53.33333199999999,10.159999999999997,33,30
1,Middleweight,f,185.42,187.96,Southpaw,3.08,43.0,1.1,62.0,3.81,59.0,66.0,0.4,65.90909,187.96,190.5,Southpaw,2.14,39.0,2.1,62.0,2.1,46.0,84.0,0.5,76.08695999999999,-2.539999999999992,32,28
0,Middleweight,f,177.8,185.42000000000002,Orthodox,1.86,48.0,4.79,38.0,2.08,46.0,25.0,2.4,75.0,185.42,185.42000000000002,Orthodox,3.16,48.0,2.64,54.0,0.84,50.0,63.0,0.1,67.85714,0.0,28,37
0,Light Heavyweight,f,187.96,190.5,Orthodox,3.27,39.0,3.14,60.0,0.65,14.0,57.0,0.0,68.75,193.04,193.04,Orthodox,2.97,40.0,3.81,51.0,2.64,41.0,52.0,0.0,61.11111,,27,27
0,Heavyweight,f,190.5,195.58,Orthodox,3.6,42.0,6.03,44.0,3.12,42.0,0.0,1.0,58.33333199999999,210.82,213.36,Orthodox,3.14,45.0,3.92,47.0,0.54,50.0,54.0,1.8,74.4186,,0,21
1,Light Heavyweight,f,185.42,190.5,Orthodox,2.85,57.0,1.53,59.0,2.78,46.0,58.0,0.5,63.33333199999999,190.5,193.04,Orthodox,3.03,56.0,2.81,52.0,0.7,53.0,59.0,0.2,60.0,-2.539999999999992,46,32
0,Welterweight,f,185.42,195.58,Orthodox,2.36,37.0,2.29,54.0,1.06,50.0,61.0,0.6,71.42857,182.88,187.96,Orthodox,2.46,35.0,3.44,51.0,0.73,35.0,35.0,0.4,69.44444,7.6200000000000045,30,27
1,Middleweight,f,185.42,190.5,Orthodox,4.33,38.0,2.71,65.0,1.05,43.0,63.0,0.3,77.5,180.34,195.58,Orthodox,2.27,35.0,1.65,67.0,2.51,65.0,38.0,1.2,64.15094,-5.0800000000000125,30,32
0,Welterweight,f,185.42,190.5,Orthodox,1.82,45.0,2.03,50.0,1.27,22.0,66.0,3.8,63.636364,182.88,190.5,Orthodox,3.78,53.0,2.64,56.0,1.57,46.0,63.0,1.6,58.974357999999995,0.0,31,28
0,Lightweight,f,172.72,175.26,Southpaw,3.45,34.0,3.78,61.0,1.18,34.0,60.0,0.1,65.90909,172.72,175.26,Orthodox,3.67,40.0,4.04,62.0,0.75,36.0,75.0,0.0,57.894737,0.0,29,25
1,Welterweight,f,185.42,190.5,Orthodox,3.4,40.0,1.8,62.0,2.61,43.0,60.0,0.9,89.47369,182.88,182.88,Orthodox,4.44,47.0,4.47,55.0,0.27,25.0,56.0,0.5,57.894737,7.6200000000000045,22,30
0,Lightweight,f,177.8,180.34,Orthodox,1.25,39.0,1.88,58.0,2.13,27.0,50.0,3.4,70.0,185.42,185.42000000000002,Orthodox,2.16,35.0,2.53,67.0,0.43,30.0,39.0,1.4,75.0,-5.0800000000000125,28,23
1,Welterweight,f,187.96,193.04,Orthodox,2.83,50.0,3.77,50.0,1.2,45.0,71.0,1.0,62.5,185.42,187.96,Southpaw,3.01,42.0,2.74,54.0,3.51,50.0,89.0,0.5,58.33333199999999,5.079999999999984,25,23
1,Lightweight,f,167.64000000000001,177.8,Orthodox,3.87,32.0,2.67,65.0,0.87,32.0,65.0,0.3,65.71429,175.26,177.8,Orthodox,3.22,37.0,2.61,59.0,1.34,60.0,30.0,1.5,75.0,0.0,30,25
0,Light Heavyweight,f,190.5,190.5,Orthodox,5.15,42.0,3.93,55.0,1.57,46.0,30.0,0.0,68.42105,195.57999999999998,200.66,Orthodox,4.18,40.0,3.4,52.0,1.76,40.0,85.0,0.5,81.818184,-10.159999999999997,27,22
1,Lightweight,f,180.34,185.42000000000002,Orthodox,2.52,33.0,4.57,51.0,0.0,0.0,74.0,0.0,65.0,190.5,195.58,Orthodox,1.56,40.0,1.83,62.0,1.17,22.0,0.0,3.5,64.70588000000001,-10.159999999999997,28,28
1,Light Heavyweight,f,190.5,195.58,Orthodox,4.38,36.0,2.81,61.0,1.05,48.0,57.0,0.7,73.07692,190.5,187.96,Orthodox,2.59,46.0,2.88,60.0,2.47,35.0,54.0,0.6,58.62069,7.6200000000000045,30,34
1,Welterweight,f,177.8,185.42000000000002,Orthodox,1.79,36.0,2.27,63.0,2.46,48.0,64.0,0.4,65.51724,187.96,198.12,Orthodox,3.25,47.0,1.83,60.0,2.43,57.0,77.0,0.6,78.57143,-12.699999999999989,32,25
1,Welterweight,f,180.34,185.42000000000002,Orthodox,1.71,39.0,1.99,63.0,1.42,31.0,63.0,1.2,65.21739000000001,175.26,180.34,Southpaw,1.19,34.0,1.78,52.0,3.19,48.0,52.0,2.0,78.947365,5.0800000000000125,28,29
0,Light Heavyweight,f,187.96,195.58,Southpaw,4.79,41.0,5.0,60.0,0.56,28.0,100.0,0.3,66.666664,187.96,190.5,Southpaw,2.39,34.0,2.24,60.0,0.68,44.0,63.0,0.8,74.19355,5.0800000000000125,28,33
0,Welterweight,f,175.26,182.88,Orthodox,2.77,45.0,3.93,40.0,1.46,47.0,60.0,0.5,48.275864,177.8,187.96,Orthodox,4.71,46.0,3.55,60.0,0.57,27.0,60.0,0.3,58.33333199999999,-5.0800000000000125,33,29
1,Welterweight,f,187.96,195.58,Orthodox,3.19,50.0,3.58,51.0,0.22,40.0,68.0,1.0,62.85714300000001,177.8,177.8,Southpaw,2.72,39.0,2.79,65.0,1.6,48.0,47.0,1.4,66.666664,17.78,26,36
1,Middleweight,f,198.12,200.66,Orthodox,2.31,41.0,2.4,54.0,0.49,45.0,56.0,1.7,54.16666800000001,185.42,190.5,Orthodox,2.68,53.0,2.33,49.0,6.51,68.0,0.0,1.8,75.0,,27,27
0,Welterweight,f,180.34,180.34,Southpaw,1.39,46.0,1.5,55.0,2.67,34.0,43.0,2.0,84.61539,175.26,180.34,Orthodox,3.3,39.0,1.63,65.0,3.67,60.0,37.0,1.8,78.26087,0.0,32,25
1,Lightweight,f,177.8,180.34,Orthodox,2.61,27.0,2.52,67.0,2.32,31.0,53.0,1.6,70.0,177.8,180.34,Orthodox,2.01,39.0,3.7,62.0,0.0,0.0,26.0,1.4,63.636364,0.0,32,29
1,Heavyweight,t,182.88,182.88,Orthodox,2.18,36.0,4.79,46.0,1.14,27.0,65.0,0.1,62.162163,193.04,198.12,Orthodox,2.92,37.0,2.22,57.0,2.32,46.0,72.0,0.4,68.75,-15.240000000000009,33,26
0,Light Heavyweight,f,193.04,213.36,Orthodox,4.41,55.0,2.12,65.0,2.13,50.0,95.0,0.6,91.666664,185.42,193.04,Orthodox,3.69,42.0,3.8,61.0,3.0,34.0,91.0,0.0,70.588234,20.32000000000002,22,33
1,Catch Weight,f,187.96,180.34,Orthodox,2.3,50.0,3.41,38.0,3.1,72.0,36.0,1.2,62.5,182.88,182.88,Orthodox,3.06,54.0,3.2,52.0,1.19,57.0,33.0,0.0,54.16666800000001,,35,37
1,Lightweight,f,167.64000000000001,172.72,Orthodox,3.59,40.0,2.22,70.0,2.47,33.0,65.0,0.4,75.86206999999999,180.34,180.34,Orthodox,1.12,28.0,4.91,44.0,3.64,38.0,100.0,1.5,78.947365,,28,28
0,Heavyweight,f,198.12,195.58,Orthodox,1.94,52.0,2.71,58.0,8.71,75.0,0.0,2.9,66.666664,190.5,200.66,Switch,3.55,50.0,2.79,64.0,0.0,0.0,55.0,0.7,64.28571,,36,31
0,Heavyweight,f,187.96,195.58,Orthodox,1.2,33.0,4.35,38.0,0.0,0.0,50.0,1.1,68.75,193.04,195.58,Switch,3.94,55.0,4.33,42.0,0.52,33.0,100.0,1.1,40.0,,24,29
0,Heavyweight,f,187.96,195.58,Orthodox,3.43,35.0,2.07,64.0,0.0,0.0,100.0,0.0,84.61539,182.88,182.88,Orthodox,2.46,41.0,1.18,81.0,1.32,71.0,70.0,0.0,87.5,,22,29
1,Light Heavyweight,f,185.42,187.96,Orthodox,3.28,42.0,2.65,59.0,0.12,12.0,60.0,0.3,66.666664,175.26,182.88,Switch,1.13,46.0,3.44,45.0,6.0,54.0,28.0,1.0,68.75,5.0800000000000125,29,28
0,Welterweight,f,175.26,182.88,Orthodox,1.12,44.0,1.96,43.0,1.79,30.0,25.0,2.1,79.7619,170.18,180.34,Orthodox,2.15,50.0,3.08,51.0,2.7,49.0,53.0,0.4,65.71429,2.539999999999992,34,26
0,Lightweight,f,172.72,180.34,Orthodox,2.15,31.0,2.8,56.0,0.81,50.0,50.0,0.0,63.636364,172.72,190.5,Orthodox,2.34,43.0,2.32,60.0,3.65,36.0,31.0,1.3,70.588234,,26,28
0,Lightweight,t,177.8,182.88,Southpaw,2.76,37.0,2.91,57.0,1.52,22.0,50.0,0.9,73.17073,175.26,177.8,Orthodox,2.71,49.0,3.12,56.0,1.24,55.0,75.0,0.5,53.33333199999999,5.079999999999984,28,31
0,Heavyweight,f,193.04,208.28,Orthodox,3.33,56.0,1.28,54.0,2.3,56.0,52.0,0.2,72.5,190.5,200.66,Southpaw,2.18,47.0,3.84,38.0,2.02,40.0,54.0,2.0,62.068966,7.6200000000000045,34,30
1,Welterweight,f,182.88,193.04,Orthodox,2.61,50.0,1.65,54.0,3.6,51.0,56.0,0.8,79.411766,172.72,177.8,Orthodox,2.62,42.0,2.36,62.0,3.08,42.0,71.0,0.2,70.833336,15.23999999999998,31,29
1,Lightweight,f,177.8,187.96,Southpaw,2.41,40.0,1.85,63.0,2.22,33.0,60.0,1.3,70.0,170.18,177.8,Orthodox,2.33,32.0,2.39,65.0,3.43,37.0,69.0,0.7,69.38776,10.159999999999997,33,28
0,Heavyweight,f,187.96,195.58,Orthodox,3.29,45.0,3.83,52.0,0.19,33.0,39.0,0.4,67.441864,210.82,213.36,Orthodox,3.14,45.0,3.92,47.0,0.54,50.0,54.0,1.8,74.4186,-17.78,35,21
0,Catch Weight,f,185.42,193.04,Orthodox,3.02,39.0,4.06,56.0,0.9,66.0,57.0,2.2,60.0,187.96,185.42000000000002,Orthodox,2.7,41.0,3.1,59.0,0.44,26.0,55.0,0.9,70.833336,7.619999999999976,31,25
0,Lightweight,f,175.26,177.8,Southpaw,1.38,31.0,2.84,61.0,1.31,18.0,54.0,1.6,75.0,177.8,172.72,Orthodox,3.51,50.0,3.24,54.0,2.41,38.0,63.0,1.8,69.565216,5.0800000000000125,25,26
0,Welterweight,f,177.8,193.04,Southpaw,2.61,65.0,3.57,40.0,1.24,18.0,60.0,0.0,66.666664,175.26,175.26,Southpaw,3.49,45.0,3.99,53.0,3.83,46.0,63.0,0.3,69.23076999999999,17.78,29,26
1,Middleweight,f,172.72,180.34,Orthodox,1.75,51.0,2.04,59.0,3.93,45.0,0.0,4.1,82.75862,187.96,190.5,Orthodox,0.99,22.0,3.47,34.0,1.86,50.0,50.0,1.9,68.181816,,29,36
0,Welterweight,f,177.8,180.34,Orthodox,3.16,29.0,4.23,60.0,2.21,57.0,50.0,0.6,73.68421,185.42,190.5,Orthodox,2.11,37.0,3.75,51.0,1.18,55.0,19.0,0.7,60.0,-10.159999999999997,25,27
1,Welterweight,f,177.8,182.88,Orthodox,3.95,54.0,3.21,56.0,1.63,43.0,36.0,0.6,80.76923000000001,177.8,187.96,Orthodox,2.74,38.0,4.3,52.0,0.28,50.0,47.0,0.8,64.28571,-5.0800000000000125,25,29
1,Light Heavyweight,f,182.88,190.5,Orthodox,2.14,37.0,2.42,63.0,2.98,44.0,73.0,0.0,72.72726999999999,187.96,187.96,Orthodox,3.92,50.0,2.55,67.0,1.03,47.0,70.0,0.7,76.190475,2.539999999999992,31,28
0,Welterweight,f,185.42,193.04,Orthodox,2.24,40.0,3.51,46.0,0.55,50.0,25.0,4.1,63.15789399999999,175.26,193.04,Orthodox,3.14,47.0,2.37,60.0,0.91,40.0,64.0,0.0,70.454544,0.0,24,27
1,Lightweight,f,175.26,177.8,Orthodox,4.17,28.0,4.08,57.0,0.63,38.0,77.0,0.1,61.764706000000004,177.8,180.34,Orthodox,2.74,38.0,5.39,54.0,2.34,45.0,54.0,2.1,62.7907,-2.539999999999992,26,26
1,Lightweight,f,172.72,180.34,Southpaw,2.79,40.0,2.89,59.0,1.7,41.0,47.0,1.9,69.04762,177.8,177.8,Orthodox,4.61,44.0,3.04,57.0,0.43,25.0,59.0,0.1,67.441864,2.539999999999992,27,32
1,Heavyweight,f,193.04,195.58,Orthodox,4.83,48.0,3.17,58.0,0.36,55.0,80.0,0.1,79.166664,187.96,195.58,Orthodox,1.05,47.0,1.78,50.0,0.0,0.0,25.0,1.0,66.666664,0.0,26,34
0,Welterweight,f,175.26,180.34,Southpaw,1.19,34.0,1.78,52.0,3.19,48.0,52.0,2.0,78.947365,182.88,182.88,Orthodox,3.22,42.0,3.28,62.0,1.86,41.0,78.0,2.0,74.07406999999999,-2.539999999999992,30,28
1,Lightweight,f,185.42,187.96,Orthodox,3.0,33.0,3.88,59.0,0.6,36.0,38.0,1.8,63.636364,177.8,180.34,Orthodox,1.34,25.0,4.09,61.0,1.63,33.0,80.0,2.7,78.947365,,26,22
1,Middleweight,f,182.88,182.88,Orthodox,3.12,51.0,2.26,57.0,3.17,29.0,57.0,0.6,70.0,185.42,193.04,Orthodox,2.84,39.0,2.99,59.0,1.55,50.0,31.0,1.9,65.21739000000001,-10.159999999999997,32,33
1,Welterweight,f,175.26,180.34,Orthodox,2.47,39.0,2.83,60.0,2.04,47.0,86.0,0.4,67.391304,182.88,187.96,Orthodox,2.74,45.0,2.84,60.0,1.8,35.0,70.0,1.5,64.28571,-7.6200000000000045,25,35
1,Lightweight,f,172.72,180.34,Orthodox,2.19,33.0,3.38,59.0,2.49,36.0,11.0,1.6,68.181816,175.26,175.26,Orthodox,1.04,27.0,1.71,58.0,1.67,33.0,11.0,2.0,69.565216,5.0800000000000125,28,31
0,Lightweight,f,182.88,193.04,Southpaw,4.64,44.0,3.69,54.0,1.17,30.0,45.0,1.4,64.51613,175.26,177.8,Orthodox,1.92,32.0,2.64,66.0,2.91,47.0,81.0,0.7,58.33333199999999,15.23999999999998,25,31
0,Lightweight,f,175.26,177.8,Orthodox,2.92,44.0,2.3,63.0,1.31,40.0,66.0,0.8,69.44444,177.8,177.8,Southpaw,5.35,39.0,3.54,61.0,1.83,33.0,80.0,1.0,66.666664,0.0,24,29
1,Middleweight,f,182.88,185.42000000000002,Orthodox,3.6,52.0,2.53,56.0,3.78,34.0,83.0,0.5,73.333336,182.88,187.96,Southpaw,2.5,42.0,2.41,60.0,2.46,32.0,57.0,1.4,58.823530000000005,-2.539999999999992,36,27
